DATOS HORARIOS 2017_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
OCT,1,0,NA,105.78,NA,14.32,15.02,2.57,96.05,18.93,73.36,623.94,NA
OCT,1,1,NA,87.82,NA,14.21,26.3,2.06,91.17,18.4,76.44,623.83,NA
OCT,1,2,NA,47.03,NA,9.45,21.69,1.92,98.33,18.29,76.85,623.56,NA
OCT,1,3,NA,48.45,NA,11.91,22.28,1.35,99.94,18.35,77.61,623.3,NA
OCT,1,4,NA,45.32,NA,13.04,24.34,1.63,78.93,18.61,76.55,622.89,NA
OCT,1,5,NA,8.5,NA,17.04,20.48,1.05,260.75,18.17,78.85,622.64,NA
OCT,1,6,NA,7.9,NA,16.38,15.72,1.1,163.42,18.43,78.24,622.86,NA
OCT,1,7,NA,23.74,NA,16.46,28.65,1.56,93.38,18.63,77.49,622.93,NA
OCT,1,8,NA,64.7,NA,10.68,16.81,2.13,72.7,19.27,75.35,623.2,NA
OCT,1,9,NA,44.04,NA,9.5,17.9,2.49,74.31,19.85,73.35,623.52,NA
OCT,1,10,NA,38.18,NA,12.34,23.05,2.92,94.38,20.56,72.51,623.58,NA
OCT,1,11,NA,37.56,NA,4.63,16.09,3.35,75.87,22.05,64.62,623.61,NA
OCT,1,12,NA,34.67,NA,5.67,9.96,2.71,75.65,23.56,59.74,623.33,NA
OCT,1,13,NA,15.01,NA,3.98,11.01,4,61.65,23.65,59.37,622.65,NA
OCT,1,14,NA,10.3,NA,3.56,13.16,3.07,54.39,24.6,57.83,621.76,NA
OCT,1,15,NA,9.59,NA,3.68,11.63,3.95,62.57,25.31,54.7,620.97,NA
OCT,1,16,NA,3.01,NA,3.05,10.36,3.61,54.52,25.45,53.47,620.46,NA
OCT,1,17,NA,3.21,NA,2.88,9.61,3.98,52.21,25.57,52.28,620.26,NA
OCT,1,18,NA,2.76,NA,3.17,18.55,5.13,53.66,24.22,57.02,620.53,NA
OCT,1,19,NA,1.96,NA,5.05,14.35,4.54,56.27,22.52,62.38,621.14,NA
OCT,1,20,NA,1.81,NA,6.39,9.84,4.04,57.99,21.51,64.76,621.63,NA
OCT,1,21,NA,1.67,NA,4.9,12.41,2.52,54.39,21.08,66.04,622.21,NA
OCT,1,22,NA,1.93,NA,6.89,6.66,1.94,57.5,20.76,67.74,622.71,NA
OCT,1,23,NA,5.06,NA,8.37,13.11,1.46,63.14,20.43,69.91,622.95,NA
OCT,2,0,NA,3.18,NA,9.44,13.54,1.09,69.72,20.08,71.72,622.93,NA
OCT,2,1,NA,2.31,NA,7.5,15.53,1.95,55.39,19.68,72.61,622.69,NA
OCT,2,2,NA,4.52,NA,7.32,7.24,2.37,54.11,19.34,73.18,622.49,NA
OCT,2,3,NA,74.35,NA,9.37,14.51,1.8,75.12,18.99,74.9,622.08,NA
OCT,2,4,NA,73.47,NA,12.03,18.39,1.11,81.45,18.64,76.34,621.6,NA
OCT,2,5,NA,32.18,NA,11.37,23.72,1.33,78.56,18.1,77.5,621.43,NA
OCT,2,6,NA,64.07,NA,17.38,20.49,1.31,98.98,17.84,78.86,621.59,NA
OCT,2,7,NA,48.39,NA,21.7,39.44,1.43,110.55,17.85,78.73,621.75,NA
OCT,2,8,NA,38.31,NA,22.48,45.31,0.95,244.89,19.26,74.09,622,NA
OCT,2,9,NA,41.9,NA,15.66,77.41,2.75,83.49,21.08,66.49,622.31,NA
OCT,2,10,NA,37.59,NA,4.93,32.61,4.6,63.43,21.63,62.86,622.56,NA
OCT,2,11,NA,26.94,NA,5.34,18.3,4,65.23,21.73,62.91,622.71,NA
OCT,2,12,NA,24.73,NA,5.84,9.97,4.35,59.21,22.88,57.46,622.58,NA
OCT,2,13,NA,42.08,NA,8.35,13.16,3.64,77.96,24.45,52.02,622.02,NA
OCT,2,14,NA,30.85,NA,6.53,20,3.29,69.17,25.21,50.53,621.15,NA
OCT,2,15,NA,32.26,NA,6.85,18.86,2.39,76.73,26.3,47.32,620.62,NA
OCT,2,16,NA,28.67,NA,4.22,13.31,3.3,67.52,26.46,47.13,620.14,NA
OCT,2,17,NA,5.56,NA,4.55,9.47,3.37,62.1,26.88,46.91,619.88,NA
OCT,2,18,NA,7.3,NA,5.96,24.18,4.14,51.8,25.41,51.6,619.84,NA
OCT,2,19,NA,3.28,NA,7.78,13.39,3.98,54.3,24.12,57.41,620.27,NA
OCT,2,20,NA,2.79,NA,8.07,23.01,3.57,54.73,22.46,62.26,620.85,NA
OCT,2,21,NA,2.45,NA,6.38,18.1,3.83,67.27,21.24,63.84,621.4,NA
OCT,2,22,NA,2.55,NA,5.34,13.7,3.49,54.68,20.21,66.78,622.15,NA
OCT,2,23,NA,13.36,NA,4.27,12.17,4.76,66.76,19.96,67.7,622.45,NA
OCT,3,0,NA,36.7,NA,8.24,14.35,2.78,81.94,19.43,69.58,622.52,NA
OCT,3,1,NA,19.67,NA,7.13,19.34,2.15,75.13,19.16,70.7,622.55,NA
OCT,3,2,NA,16.79,NA,9.93,18.52,1.4,120.78,18.44,74.64,622.51,NA
OCT,3,3,NA,28.12,NA,7.93,18.45,1.45,107.09,18.16,75.68,622.14,NA
OCT,3,4,NA,36.64,NA,8.12,18.53,1.62,103.96,17.92,76.36,621.89,NA
OCT,3,5,NA,54.62,NA,14.65,27.4,2.86,81.38,17.85,76.46,622.03,NA
OCT,3,6,NA,49.05,NA,15.06,24.15,2.19,70.99,17.65,76.05,622.41,NA
OCT,3,7,NA,34,NA,16.15,21.33,1.96,75.2,17.73,74.8,622.82,NA
OCT,3,8,NA,31.68,NA,15.35,19.27,2.82,63.73,18.44,71.48,623.21,NA
OCT,3,9,NA,63.13,NA,10.66,28.11,3.36,76.04,19.07,70.04,623.62,NA
OCT,3,10,NA,13.46,NA,4.76,14.38,3.59,52.58,20.19,64.8,623.61,NA
OCT,3,11,NA,32.64,NA,5.07,19.46,4.79,64.8,21.27,59.92,623.65,NA
OCT,3,12,NA,24.74,NA,4.7,13.71,4.04,65.67,22.44,56.81,623.39,NA
OCT,3,13,NA,11.75,NA,5.9,20.06,3.66,67.14,23.39,54.71,622.72,NA
OCT,3,14,NA,17.34,NA,4.7,16.1,4.68,56.69,24.51,51.14,622.11,NA
OCT,3,15,NA,5.31,NA,4.5,21.02,4.94,56.37,24.48,51.5,621.67,NA
OCT,3,16,NA,2.93,NA,4.71,16.03,4.21,56.83,24.31,51.32,621.43,NA
OCT,3,17,NA,2.49,NA,4.2,18.42,5.17,57.49,23.91,52.52,621.26,NA
OCT,3,18,NA,2.38,NA,5.87,23.22,4.52,57.39,23.29,55.7,621.39,NA
OCT,3,19,NA,2.35,NA,8.42,18.15,3.31,57.13,22.33,58.94,621.86,NA
OCT,3,20,NA,2.11,NA,6.98,21.08,3.83,51.58,21.61,61.83,622.61,NA
OCT,3,21,NA,5.8,NA,4.94,11.2,4.71,51.31,21.05,63.91,623.23,NA
OCT,3,22,NA,60.72,NA,5.35,12.35,5.07,57.65,20.82,65.12,623.45,NA
OCT,3,23,NA,15.46,NA,6.22,12.77,2.59,67.63,20.28,67.51,623.67,NA
OCT,4,0,NA,39.16,NA,9.03,22.69,3.49,84.76,19.73,70.9,623.92,NA
OCT,4,1,NA,115.96,NA,6.06,10.9,4.64,71.76,19.67,71.33,623.83,NA
OCT,4,2,NA,120.99,NA,6.33,10.75,4.19,71.12,19.5,72.32,623.55,NA
OCT,4,3,NA,107.58,NA,7.13,16.79,3.04,74.66,19.28,73.39,623.27,NA
OCT,4,4,NA,47.58,NA,8.58,14.03,2.33,64.01,19.08,74.22,623.04,NA
OCT,4,5,NA,39.74,NA,7.3,13.56,2.11,56.89,18.91,74.86,623.38,NA
OCT,4,6,NA,18.07,NA,8.57,9.43,1.89,72.88,19.13,73.77,623.4,NA
OCT,4,7,NA,55.46,NA,16.01,25.34,2.34,96.05,19.06,74.25,623.69,NA
OCT,4,8,NA,118.71,NA,12.17,31.9,2.97,82.1,19.45,73.21,624.05,NA
OCT,4,9,NA,13.92,NA,6.35,11.36,3.04,55.49,20.65,68.98,624.14,NA
OCT,4,10,NA,14.4,NA,4.67,16.88,4.04,57.94,22.12,64.06,624.28,NA
OCT,4,11,NA,32.95,NA,6.65,14.32,4.53,83.06,23.14,61.08,624.52,NA
OCT,4,12,NA,60.68,NA,7.02,25.16,5.84,79.59,23.44,60.56,624.28,NA
OCT,4,13,NA,53.21,NA,8.54,44,6.19,91.81,24.38,56.6,623.57,NA
OCT,4,14,NA,46.5,NA,7.42,34.05,5.12,74.16,25.18,53.72,623.07,NA
OCT,4,15,NA,12.18,NA,5.17,20.74,4.63,54.92,24.9,55.33,622.51,NA
OCT,4,16,NA,24.98,NA,5.06,18.41,4.73,54.89,24.96,54.57,622.33,NA
OCT,4,17,NA,55.38,NA,5.3,19.19,6.27,59.6,24.89,54.4,622.26,NA
OCT,4,18,NA,6.43,NA,4.8,14.18,6.25,52.94,23.55,60.18,622.41,NA
OCT,4,19,NA,4.39,NA,5.77,16.45,4.61,54.17,22.28,63.06,622.95,NA
OCT,4,20,NA,3.11,NA,6.34,17.31,3.75,59.68,21.14,65.39,623.52,NA
OCT,4,21,NA,2.5,NA,5.49,7.95,4.44,50.8,20.66,63.54,624.01,NA
OCT,4,22,NA,2.76,NA,5.94,14.89,3.13,53.78,20,63.46,624.35,NA
OCT,4,23,NA,37.47,NA,8.35,12.25,4.05,54.69,19.55,65.24,624.19,NA
OCT,5,0,NA,102.7,NA,9.93,18.83,3.99,73.51,19.06,66.42,624.36,NA
OCT,5,1,NA,66.9,NA,10.72,27.67,3.74,86.94,18.58,68.52,624.48,NA
OCT,5,2,NA,56.65,NA,10.72,23.56,2.63,86.35,18.47,69.86,624.4,NA
OCT,5,3,NA,65.28,NA,9.29,26.82,4.54,67.63,18.88,69.14,624.15,NA
OCT,5,4,NA,65.81,NA,7.21,17.64,3.84,59.11,18.61,72.26,624.01,NA
OCT,5,5,NA,165.43,NA,8.96,19.45,5.81,72.76,17.98,76.09,623.72,NA
OCT,5,6,NA,123.39,NA,8.99,17.9,5.2,67.22,18.21,75.25,623.73,NA
OCT,5,7,NA,99.96,NA,10.62,17.11,5.19,66.93,17.8,77.12,623.95,NA
OCT,5,8,NA,40.26,NA,6.39,16.55,3.6,57.61,18.33,74.98,624.13,NA
OCT,5,9,NA,128.28,NA,7.35,16.48,5.85,69.63,19.4,70.52,624.17,NA
OCT,5,10,NA,69.84,NA,6.2,16.64,5.85,68.12,20.62,66.54,624.36,NA
OCT,5,11,NA,48.93,NA,7.23,24.05,4.55,71.27,21.16,65.64,624.31,NA
OCT,5,12,NA,19.96,NA,4.47,12.9,4.98,57.95,22.4,60.75,623.95,NA
OCT,5,13,NA,39.54,NA,4.23,16.27,5.17,63.03,24.05,54.36,623.36,NA
OCT,5,14,NA,20.57,NA,4.45,17.59,4.9,63.41,24.66,52.97,622.71,NA
OCT,5,15,NA,31.81,NA,7.23,17.19,4.36,84.72,25.01,52.53,622.32,NA
OCT,5,16,NA,48.4,NA,7.17,23.12,3.94,77.07,25.53,49.34,621.89,NA
OCT,5,17,NA,46.67,NA,7.18,25.33,5.09,67.33,25.58,45.7,621.8,NA
OCT,5,18,NA,28.76,NA,4.61,25.89,4.09,61.4,25.22,49.21,621.77,NA
OCT,5,19,NA,4.99,NA,8.1,18.03,2.55,49.32,23.65,56.13,621.97,NA
OCT,5,20,NA,4.09,NA,8.56,20.68,2.71,47.71,21.8,63.88,622.24,NA
OCT,5,21,NA,3.43,NA,7.05,14.14,2.58,73.06,20.87,67.52,622.75,NA
OCT,5,22,NA,5.79,NA,8,10.44,1.63,86.38,20.25,69.63,623.1,NA
OCT,5,23,NA,18.56,NA,12.76,15.11,1.69,101.04,19.64,72.08,623.35,NA
OCT,6,0,NA,16.87,NA,8.98,17.79,1.98,60.98,19.36,72.4,623.46,NA
OCT,6,1,NA,21.45,NA,14.79,14.31,1.68,217.88,18.87,74.75,623.45,NA
OCT,6,2,NA,10,NA,14.21,17.59,1.35,134.29,18.81,75.37,623.3,NA
OCT,6,3,NA,13.43,NA,12.68,17.61,1.15,118.05,18.61,76.85,622.87,NA
OCT,6,4,NA,11.69,NA,14.52,19.82,1.36,22.72,18.28,77.66,622.63,NA
OCT,6,5,NA,8.32,NA,15.89,21.08,0.86,213.93,17.58,79.85,622.82,NA
OCT,6,6,NA,14.85,NA,15.39,28.38,1.61,46.16,17.75,79.77,622.94,NA
OCT,6,7,NA,77.93,NA,16.2,29.76,2.31,80.68,18.7,75.69,623.09,NA
OCT,6,8,NA,24.22,NA,10.41,29.26,2.46,51.91,19.07,73.76,623.48,NA
OCT,6,9,NA,48.91,NA,9.24,14.9,1.91,79.01,20.48,69.22,623.75,NA
OCT,6,10,NA,46.82,NA,10.01,24,1.76,91.31,21.94,63.92,623.79,NA
OCT,6,11,NA,13.87,NA,4.16,22.82,3.7,56.02,23.49,53.91,623.71,NA
OCT,6,12,NA,21.45,NA,4.44,11.26,4.19,75.04,24.82,49.5,623.33,NA
OCT,6,13,NA,24.23,NA,4.85,18.79,4.77,61.63,25.46,47.63,622.43,NA
OCT,6,14,NA,27.82,NA,4.47,13.13,4.25,68.16,26,45.14,621.5,NA
OCT,6,15,NA,10.65,NA,4.38,21.09,3.82,63.15,26.76,40.3,620.82,NA
OCT,6,16,NA,8.17,NA,3.56,13.47,5.03,60.34,27.13,36.2,620.35,NA
OCT,6,17,NA,4.51,NA,4.03,12.55,4.71,58.05,27.11,34.14,620.1,NA
OCT,6,18,NA,6.48,NA,4.31,14.43,3.71,54.52,26.65,36.25,619.91,NA
OCT,6,19,NA,4.2,NA,6.24,21.19,3.82,48.9,25.09,41,619.98,NA
OCT,6,20,NA,2.85,NA,11.16,16.62,3.23,48.52,23.19,45.19,620.35,NA
OCT,6,21,NA,60.43,NA,14.36,16.13,2.63,70.9,22.32,45.84,620.9,NA
OCT,6,22,NA,63.58,NA,18.95,35.02,2.59,96.16,21.15,52.3,621.25,5.97
OCT,6,23,NA,39.04,NA,17.52,33.41,3.58,76.05,20.87,55.19,621.52,16.5
OCT,7,0,NA,47.9,NA,22.51,36.63,4.64,76.94,19.87,58.39,621.51,13.35
OCT,7,1,NA,55.91,NA,17.18,37.98,3.15,84.51,19.12,60.36,621.41,27.93
OCT,7,2,NA,99.19,NA,19.53,31.62,2.24,74.98,18.25,62.29,621.07,14.22
OCT,7,3,NA,56.28,NA,19.28,29.21,2.44,102.28,17.05,66.65,620.94,15.38
OCT,7,4,NA,13.47,NA,20.85,25.66,2.14,104.13,15.98,69.37,620.84,12.88
OCT,7,5,NA,28.54,NA,21.67,29.78,0.92,143,15.62,70.39,621,13.22
OCT,7,6,NA,9.26,NA,17.9,33.5,0.75,274.7,14.31,75.72,621.18,8.05
OCT,7,7,NA,10.65,NA,19.62,40.64,0.78,130.51,15.04,73.79,621.01,16.14
OCT,7,8,NA,13.54,NA,19.44,70.81,1.93,126.05,15.57,71.58,621.42,NA
OCT,7,9,NA,19.85,NA,16.93,58.48,2.44,115.65,16.82,68.6,621.85,27.92
OCT,7,10,NA,8.95,NA,14.27,48.78,1.52,119.41,19.79,57.99,621.96,17.23
OCT,7,11,NA,5.55,NA,12.42,28.92,1.71,141.62,22.45,49.64,621.88,8.92
OCT,7,12,NA,4.42,NA,13.56,36.54,1.9,225.84,24.5,45.71,621.61,9.07
OCT,7,13,NA,4.08,NA,14.36,34.32,2.71,233.08,25.83,44.41,621.11,10.54
OCT,7,14,NA,3.77,NA,9.16,34.4,3.11,276.51,26.66,43.96,620.38,15.55
OCT,7,15,NA,3.9,NA,10.84,25.96,3,284.8,27.14,44.03,619.58,7.95
OCT,7,16,NA,3.95,NA,9.57,31.82,2.72,284.81,27.88,42.86,619.08,10.05
OCT,7,17,NA,3.32,NA,10.08,31.5,3.33,283.31,27.27,43.29,619.17,8.25
OCT,7,18,NA,2.82,NA,14.59,54.87,4.06,217.77,24.29,49.04,619.41,8.16
OCT,7,19,NA,2.61,NA,15.99,47.65,3.11,162.73,21.97,51.69,620.27,9.32
OCT,7,20,NA,23.42,NA,21.36,38.27,2.06,113.24,21.51,53.82,620.88,5.33
OCT,7,21,NA,21,NA,24.8,37.33,1.38,270.45,21.31,55.44,621.4,14.16
OCT,7,22,NA,7.23,NA,24.2,40.39,1.64,259.09,20.16,61.62,622.14,18.26
OCT,7,23,NA,6.81,NA,27.14,50.43,1.27,189.91,19.9,62.73,622.59,15.54
OCT,8,0,NA,4.2,NA,21.78,44.34,1.67,194.33,19.53,63.3,622.71,11.45
OCT,8,1,NA,3.29,NA,14.52,33.37,1.66,218.61,19.07,67.99,622.61,12.04
OCT,8,2,NA,2.82,NA,19.31,25.75,0.87,262.56,18.52,70.04,622.55,9.72
OCT,8,3,NA,2.83,NA,22.6,37.61,1.08,296.44,17.87,71.95,622.47,5.13
OCT,8,4,NA,3.01,NA,20.01,35.61,0.89,297.47,16.99,73.7,622.44,5.86
OCT,8,5,NA,2.8,NA,17.21,26.22,1.22,293.79,16.71,74.94,622.28,14.65
OCT,8,6,NA,2.59,NA,15.57,26.29,0.9,301.46,16.86,75.03,622.38,9.58
OCT,8,7,NA,2.5,NA,16.23,26.4,1.11,226.82,16.78,76.42,622.62,10.33
OCT,8,8,NA,2.4,NA,15.37,26.18,1.54,217.99,16.93,76.67,622.97,8.24
OCT,8,9,NA,2.6,NA,11.35,24.08,1.64,240.31,18.65,73.56,623.28,5.07
OCT,8,10,NA,2.44,NA,6.9,17.67,2.29,245.39,20.7,66.75,623.47,5.96
OCT,8,11,NA,2.23,NA,8.1,15.5,3.49,241.8,21.96,61.83,623.39,8.11
OCT,8,12,NA,2.43,NA,8.64,19.78,3.23,261.34,23.65,55.92,622.97,7.94
OCT,8,13,NA,2.25,NA,7.34,21.92,3.64,268.11,24.57,51.9,622.35,4.86
OCT,8,14,NA,2.22,NA,7.76,24.82,3.93,257.26,25.28,49.11,621.7,6.9
OCT,8,15,NA,2.19,NA,7.77,17.72,3.76,261.63,26.27,43.74,620.96,8.16
OCT,8,16,NA,2.08,NA,7.61,20.79,3.73,255.04,26.97,41.99,620.35,8.44
OCT,8,17,NA,2.11,NA,8.07,16.87,3.18,273.4,27.27,41.95,620.16,8.68
OCT,8,18,NA,2.06,NA,10.15,25.79,2.87,255.01,26.61,41.94,620.22,8.23
OCT,8,19,NA,2.16,NA,19.44,26.11,1.83,249.44,25.25,46.9,620.64,3.95
OCT,8,20,NA,2.21,NA,19.21,37.55,2.39,237.88,23.54,53.93,621.14,NA
OCT,8,21,NA,2.27,NA,16.27,32.66,2.81,235.71,21.87,61.57,621.68,3.81
OCT,8,22,NA,2.23,NA,13.13,25.8,2.55,227,20.59,68.19,622.19,2.59
OCT,8,23,NA,1.99,NA,11.85,26.49,1.65,286.79,19.77,72.06,622.71,4.43
OCT,9,0,NA,2.14,NA,13.81,20.76,1.37,245.31,19.61,73.35,622.8,8.07
OCT,9,1,NA,1.9,NA,8.82,18.82,1.24,254.39,19.14,75.52,622.74,7.72
OCT,9,2,NA,2.23,NA,9.27,14.18,1.23,257.29,18.36,77.92,622.69,9.1
OCT,9,3,NA,1.99,NA,8.92,15.47,0.91,227.68,17.98,78.85,622.58,7.27
OCT,9,4,NA,1.94,NA,9.5,14.27,1.33,260.22,17.5,80.09,622.38,4.32
OCT,9,5,NA,2.07,NA,9.32,16.5,1.62,222.13,17.14,80.56,622.54,NA
OCT,9,6,NA,2.19,NA,14.68,17.31,1.55,224.61,17.29,79.28,623.39,NA
OCT,9,7,NA,2.42,NA,17.28,38.84,1.8,236.12,17.17,79.16,623.6,3.29
OCT,9,8,NA,2.52,NA,16.85,54.31,1.58,297.75,16.72,80.97,623.92,9.19
OCT,9,9,NA,2.54,NA,15.49,55.89,1.19,280.93,17.64,80.82,624.22,16.91
OCT,9,10,NA,2.42,NA,18.5,54.53,1.54,267.74,19.15,77.32,624.28,12.44
OCT,9,11,NA,2.65,NA,12.32,46.26,1.9,254.33,21.32,68.13,624.05,11.38
OCT,9,12,NA,2.33,NA,9.93,28.62,2.32,244.54,22.4,59.26,623.74,8.31
OCT,9,13,NA,2.16,NA,9.39,16.77,2.31,262.82,23.83,53.63,623.13,1.35
OCT,9,14,NA,1.88,NA,7.7,19.55,2.33,280.36,25.21,49.22,622.43,1.6
OCT,9,15,NA,2.29,NA,9.76,22.53,2.33,258.19,26.21,46.64,621.64,8.25
OCT,9,16,NA,2.13,NA,10.07,30.13,2.62,272.03,26.87,43.34,621.2,5.18
OCT,9,17,NA,2.29,NA,10.96,28.64,2.44,264.68,27.49,41.22,620.94,3.67
OCT,9,18,NA,2.21,NA,12.68,33.36,2.15,292.13,27.24,42.68,620.99,2.66
OCT,9,19,NA,2.39,NA,27.6,44.33,1.27,304.68,25.53,47.04,621.42,0.55
OCT,9,20,NA,2.77,NA,34.38,51.08,1.2,279.61,24.41,49.73,621.76,3.77
OCT,9,21,NA,3.85,NA,33.41,67.22,1.44,262.18,23.38,53.78,622.21,16.31
OCT,9,22,NA,2.68,NA,20.42,55.8,2.02,217.91,22.1,60.17,622.61,18.65
OCT,9,23,NA,2.19,NA,12.84,34.11,1.78,242.26,20.91,66.51,623.09,6.44
OCT,10,0,NA,2.16,NA,10.98,27.07,1.59,220.14,20.43,69.91,623.26,8.86
OCT,10,1,NA,3.8,NA,20.16,24.61,1.28,77.46,20.41,69.22,623.17,10.15
OCT,10,2,NA,5.78,NA,26.55,36.59,0.72,269.27,20.17,69.19,622.83,NA
OCT,10,3,NA,4.77,NA,23.28,35.78,1.05,334.52,19.01,72.57,622.66,13.08
OCT,10,4,NA,4.46,NA,24.27,32.91,0.79,167.15,19,72.99,622.61,16.83
OCT,10,5,NA,4.56,NA,22.65,41.25,0.76,305.1,18.02,75.48,622.63,15.32
OCT,10,6,NA,3.86,NA,22.85,43.86,0.89,119.1,17.68,76.95,623.03,14.76
OCT,10,7,NA,16.46,NA,25.12,50.97,1.99,110.41,17.93,77.68,623.37,16.65
OCT,10,8,NA,64.2,NA,22,38.36,2.45,98.51,18.61,76.52,623.68,11.54
OCT,10,9,NA,140.39,NA,12.71,42.21,3.5,70.94,21.2,68.91,623.89,22.43
OCT,10,10,NA,76.44,NA,7.25,35.54,4.91,71.94,22.74,62.58,623.89,18.34
OCT,10,11,NA,60.2,NA,10.65,36.42,4.23,89.5,24.04,58.72,623.95,16.57
OCT,10,12,NA,54.69,NA,9.8,42.77,3.91,77.82,25.54,51.06,623.65,26.46
OCT,10,13,NA,36.91,NA,7.88,42.32,4.03,67.14,25.19,53.11,623.16,20.18
OCT,10,14,NA,11.44,NA,9.93,49.72,4.4,24.08,18.81,80.37,622.99,13.08
OCT,10,15,NA,4.94,NA,10.76,15.08,3.53,57.84,22.09,67.59,622.6,NA
OCT,10,16,NA,5.83,NA,5.57,11.41,5.09,52.57,25.18,50.98,621.93,NA
OCT,10,17,NA,8.68,NA,4.72,22.25,4.86,56.36,25.6,43.72,621.86,NA
OCT,10,18,NA,4.23,NA,5.54,22.23,4.74,48.55,25.07,40.38,621.92,NA
OCT,10,19,NA,2.74,NA,8,21.85,4.23,52.86,22.66,45.08,622.04,2.77
OCT,10,20,NA,2.63,NA,7.93,23.1,4.03,51.49,21.32,60.44,622.68,NA
OCT,10,21,NA,2.47,NA,5.18,17.87,4.76,47.58,20.62,64.92,623.36,3.65
OCT,10,22,NA,3.57,NA,6.87,19.68,2.8,61.93,20.1,66.13,623.87,6.92
OCT,10,23,NA,3.49,NA,4.4,15.81,4.06,46.16,19.81,66.22,624.02,7.76
OCT,11,0,NA,37.32,NA,4.53,20.83,3.84,56.9,19.77,66.05,624.02,8.98
OCT,11,1,NA,83.56,NA,9.44,31.98,3.21,73.98,19.65,67.18,624.04,20.51
OCT,11,2,NA,97.05,NA,7.98,26.01,4.22,79.68,19.45,66.03,623.91,24.99
OCT,11,3,NA,69.89,NA,11.1,21.2,3.66,91.16,18.52,66.58,623.86,15.9
OCT,11,4,NA,82.4,NA,13.61,34.65,3.06,82.26,17.96,72.22,623.67,22.33
OCT,11,5,NA,39.26,NA,11.94,19.3,2.24,110.63,17.42,75.56,623.84,14.08
OCT,11,6,NA,65.18,NA,14.41,27.29,2.88,81.62,17.36,75.78,624.35,11.52
OCT,11,7,NA,104.11,NA,13.87,25.2,2.04,61.41,17.16,75.48,624.48,NA
OCT,11,8,NA,40.45,NA,14.76,25.33,1.95,67.18,17.82,72.38,624.84,6.8
OCT,11,9,NA,84.43,NA,17.45,35.04,1.22,92.59,18.82,70.12,625.17,14.28
OCT,11,10,NA,56.44,NA,5.77,33.52,4.68,64.22,20.85,61.32,625.3,16.93
OCT,11,11,NA,67.89,NA,6.73,19.87,5.65,65.35,21.58,59.86,625.4,6.91
OCT,11,12,NA,71.27,NA,6.48,24.22,6.79,62.03,22.38,53.62,625.07,6.36
OCT,11,13,NA,79.69,NA,5.49,28.18,5.95,70.23,22.99,48.67,624.22,5.15
OCT,11,14,NA,39.74,NA,4.76,12.53,4.9,66.22,23.62,44.96,623.62,5.36
OCT,11,15,NA,37.3,NA,4.16,14.22,4.84,61.79,24.22,43.71,623.08,3.98
